-0.1,-0.1,-0.1,0,0,0,0,2.9843e-05,0
-0.09375,-0.1,-0.1,0,0,0,0,2.6792e-05,0
-0.0875,-0.1,-0.1,0,0,0,0,2.3741e-05,0
-0.08125,-0.1,-0.1,0,0,0,0,2.069e-05,0
-0.075,-0.1,-0.1,0,0,0,0,1.7639e-05,0
-0.06875,-0.1,-0.1,0,0,0,0,1.4588e-05,0
-0.0625,-0.1,-0.1,0,0,0,0,1.1537e-05,0
-0.05625,-0.1,-0.1,0,0,0,0,8.486e-06,0
-0.05,-0.1,-0.1,0,0,0,0,5.43499999999999e-06,0
-0.04375,-0.1,-0.1,0,0,0,0,2.384e-06,0
-0.0375,-0.1,-0.1,0,0,0,0,-6.66999999999999e-07,0
-0.03125,-0.1,-0.1,0,0,0,0,-3.718e-06,0
-0.025,-0.1,-0.1,0,0,0,0,-6.76900000000001e-06,0
-0.01875,-0.1,-0.1,0,0,0,0,-9.82e-06,0
-0.0125,-0.1,-0.1,0,0,0,0,-1.2871e-05,0
-0.00625000000000001,-0.1,-0.1,0,0,0,0,-1.5922e-05,0
0,-0.1,-0.1,0,0,0,0,-1.8973e-05,0
0.00625000000000001,-0.1,-0.1,0,0,0,0,-2.2024e-05,0
0.0125,-0.1,-0.1,0,0,0,0,-2.5075e-05,0
0.01875,-0.1,-0.1,0,0,0,0,-2.8126e-05,0
0.025,-0.1,-0.1,0,0,0,0,-3.1177e-05,0
0.03125,-0.1,-0.1,0,0,0,0,-3.4228e-05,0
0.0375,-0.1,-0.1,0,0,0,0,-3.7279e-05,0
0.04375,-0.1,-0.1,0,0,0,0,-4.033e-05,0
0.05,-0.1,-0.1,0,0,0,0,-4.3381e-05,0
0.05625,-0.1,-0.1,0,0,0,0,-4.6432e-05,0
0.0625,-0.1,-0.1,0,0,0,0,-4.9483e-05,0
0.06875,-0.1,-0.1,0,0,0,0,-5.2534e-05,0
0.075,-0.1,-0.1,0,0,0,0,-5.5585e-05,0
0.08125,-0.1,-0.1,0,0,0,0,-5.8636e-05,0
0.0875,-0.1,-0.1,0,0,0,0,-6.1687e-05,0
0.09375,-0.1,-0.1,0,0,0,0,-6.4738e-05,0
-0.1,-0.09375,-0.1,0,0,0,0,3.04666875e-05,0
-0.09375,-0.09375,-0.1,0,0,0,0,2.745796875e-05,0
-0.0875,-0.09375,-0.1,0,0,0,0,2.444925e-05,0
-0.08125,-0.09375,-0.1,0,0,0,0,2.144053125e-05,0
-0.075,-0.09375,-0.1,0,0,0,0,1.84318125e-05,0
-0.06875,-0.09375,-0.1,0,0,0,0,1.542309375e-05,0
-0.0625,-0.09375,-0.1,0,0,0,0,1.2414375e-05,0
-0.05625,-0.09375,-0.1,0,0,0,0,9.40565625e-06,0
-0.05,-0.09375,-0.1,0,0,0,0,6.3969375e-06,0
-0.04375,-0.09375,-0.1,0,0,0,0,3.38821875e-06,0
-0.0375,-0.09375,-0.1,0,0,0,0,3.79500000000004e-07,0
-0.03125,-0.09375,-0.1,0,0,0,0,-2.62921875e-06,0
-0.025,-0.09375,-0.1,0,0,0,0,-5.6379375e-06,0
-0.01875,-0.09375,-0.1,0,0,0,0,-8.64665624999999e-06,0
-0.0125,-0.09375,-0.1,0,0,0,0,-1.1655375e-05,0
-0.00625000000000001,-0.09375,-0.1,0,0,0,0,-1.466409375e-05,0
0,-0.09375,-0.1,0,0,0,0,-1.76728125e-05,0
0.00625000000000001,-0.09375,-0.1,0,0,0,0,-2.068153125e-05,0
0.0125,-0.09375,-0.1,0,0,0,0,-2.369025e-05,0
0.01875,-0.09375,-0.1,0,0,0,0,-2.669896875e-05,0
0.025,-0.09375,-0.1,0,0,0,0,-2.97076875e-05,0
0.03125,-0.09375,-0.1,0,0,0,0,-3.271640625e-05,0
0.0375,-0.09375,-0.1,0,0,0,0,-3.5725125e-05,0
0.04375,-0.09375,-0.1,0,0,0,0,-3.873384375e-05,0
0.05,-0.09375,-0.1,0,0,0,0,-4.17425625e-05,0
0.05625,-0.09375,-0.1,0,0,0,0,-4.475128125e-05,0
0.0625,-0.09375,-0.1,0,0,0,0,-4.776e-05,0
0.06875,-0.09375,-0.1,0,0,0,0,-5.076871875e-05,0
0.075,-0.09375,-0.1,0,0,0,0,-5.37774375e-05,0
0.08125,-0.09375,-0.1,0,0,0,0,-5.678615625e-05,0
0.0875,-0.09375,-0.1,0,0,0,0,-5.9794875e-05,0
0.09375,-0.09375,-0.1,0,0,0,0,-6.280359375e-05,0
-0.1,-0.0875,-0.1,0,0,0,0,3.1090375e-05,0
-0.09375,-0.0875,-0.1,0,0,0,0,2.81239375e-05,0
-0.0875,-0.0875,-0.1,0,0,0,0,2.51575e-05,0
-0.08125,-0.0875,-0.1,0,0,0,0,2.21910625e-05,0
-0.075,-0.0875,-0.1,0,0,0,0,1.9224625e-05,0
-0.06875,-0.0875,-0.1,0,0,0,0,1.62581875e-05,0
-0.0625,-0.0875,-0.1,0,0,0,0,1.329175e-05,0
-0.05625,-0.0875,-0.1,0,0,0,0,1.03253125e-05,0
-0.05,-0.0875,-0.1,0,0,0,0,7.35887499999999e-06,0
-0.04375,-0.0875,-0.1,0,0,0,0,4.39243749999999e-06,0
-0.0375,-0.0875,-0.1,0,0,0,0,1.426e-06,0
-0.03125,-0.0875,-0.1,0,0,0,0,-1.5404375e-06,0
-0.025,-0.0875,-0.1,0,0,0,0,-4.50687500000001e-06,0
-0.01875,-0.0875,-0.1,0,0,0,0,-7.4733125e-06,0
-0.0125,-0.0875,-0.1,0,0,0,0,-1.043975e-05,0
-0.00625000000000001,-0.0875,-0.1,0,0,0,0,-1.34061875e-05,0
0,-0.0875,-0.1,0,0,0,0,-1.6372625e-05,0
0.00625000000000001,-0.0875,-0.1,0,0,0,0,-1.93390625e-05,0
0.0125,-0.0875,-0.1,0,0,0,0,-2.23055e-05,0
0.01875,-0.0875,-0.1,0,0,0,0,-2.52719375e-05,0
0.025,-0.0875,-0.1,0,0,0,0,-2.8238375e-05,0
0.03125,-0.0875,-0.1,0,0,0,0,-3.12048125e-05,0
0.0375,-0.0875,-0.1,0,0,0,0,-3.417125e-05,0
0.04375,-0.0875,-0.1,0,0,0,0,-3.71376875e-05,0
0.05,-0.0875,-0.1,0,0,0,0,-4.0104125e-05,0
0.05625,-0.0875,-0.1,0,0,0,0,-4.30705625e-05,0
0.0625,-0.0875,-0.1,0,0,0,0,-4.6037e-05,0
0.06875,-0.0875,-0.1,0,0,0,0,-4.90034375e-05,0
0.075,-0.0875,-0.1,0,0,0,0,-5.1969875e-05,0
0.08125,-0.0875,-0.1,0,0,0,0,-5.49363125e-05,0
0.0875,-0.0875,-0.1,0,0,0,0,-5.790275e-05,0
0.09375,-0.0875,-0.1,0,0,0,0,-6.08691875e-05,0
-0.1,-0.08125,-0.1,0,0,0,0,3.17140625e-05,0
-0.09375,-0.08125,-0.1,0,0,0,0,2.878990625e-05,0
-0.0875,-0.08125,-0.1,0,0,0,0,2.586575e-05,0
-0.08125,-0.08125,-0.1,0,0,0,0,2.294159375e-05,0
-0.075,-0.08125,-0.1,0,0,0,0,2.00174375e-05,0
-0.06875,-0.08125,-0.1,0,0,0,0,1.709328125e-05,0
-0.0625,-0.08125,-0.1,0,0,0,0,1.4169125e-05,0
-0.05625,-0.08125,-0.1,0,0,0,0,1.124496875e-05,0
-0.05,-0.08125,-0.1,0,0,0,0,8.3208125e-06,0
-0.04375,-0.08125,-0.1,0,0,0,0,5.39665624999999e-06,0
-0.0375,-0.08125,-0.1,0,0,0,0,2.4725e-06,0
-0.03125,-0.08125,-0.1,0,0,0,0,-4.51656250000003e-07,0
-0.025,-0.08125,-0.1,0,0,0,0,-3.37581250000001e-06,0
-0.01875,-0.08125,-0.1,0,0,0,0,-6.29996875e-06,0
-0.0125,-0.08125,-0.1,0,0,0,0,-9.224125e-06,0
-0.00625000000000001,-0.08125,-0.1,0,0,0,0,-1.214828125e-05,0
0,-0.08125,-0.1,0,0,0,0,-1.50724375e-05,0
0.00625000000000001,-0.08125,-0.1,0,0,0,0,-1.799659375e-05,0
0.0125,-0.08125,-0.1,0,0,0,0,-2.092075e-05,0
0.01875,-0.08125,-0.1,0,0,0,0,-2.384490625e-05,0
0.025,-0.08125,-0.1,0,0,0,0,-2.67690625e-05,0
0.03125,-0.08125,-0.1,0,0,0,0,-2.969321875e-05,0
0.0375,-0.08125,-0.1,0,0,0,0,-3.2617375e-05,0
0.04375,-0.08125,-0.1,0,0,0,0,-3.554153125e-05,0
0.05,-0.08125,-0.1,0,0,0,0,-3.84656875e-05,0
0.05625,-0.08125,-0.1,0,0,0,0,-4.138984375e-05,0
0.0625,-0.08125,-0.1,0,0,0,0,-4.4314e-05,0
0.06875,-0.08125,-0.1,0,0,0,0,-4.723815625e-05,0
0.075,-0.08125,-0.1,0,0,0,0,-5.01623125e-05,0
0.08125,-0.08125,-0.1,0,0,0,0,-5.308646875e-05,0
0.0875,-0.08125,-0.1,0,0,0,0,-5.6010625e-05,0
0.09375,-0.08125,-0.1,0,0,0,0,-5.893478125e-05,0
-0.1,-0.075,-0.1,0,0,0,0,3.233775e-05,0
-0.09375,-0.075,-0.1,0,0,0,0,2.9455875e-05,0
-0.0875,-0.075,-0.1,0,0,0,0,2.6574e-05,0
-0.08125,-0.075,-0.1,0,0,0,0,2.3692125e-05,0
-0.075,-0.075,-0.1,0,0,0,0,2.081025e-05,0
-0.06875,-0.075,-0.1,0,0,0,0,1.7928375e-05,0
-0.0625,-0.075,-0.1,0,0,0,0,1.50465e-05,0
-0.05625,-0.075,-0.1,0,0,0,0,1.2164625e-05,0
-0.05,-0.075,-0.1,0,0,0,0,9.28274999999999e-06,0
-0.04375,-0.075,-0.1,0,0,0,0,6.40087499999999e-06,0
-0.0375,-0.075,-0.1,0,0,0,0,3.519e-06,0
-0.03125,-0.075,-0.1,0,0,0,0,6.37124999999996e-07,0
-0.025,-0.075,-0.1,0,0,0,0,-2.24475000000001e-06,0
-0.01875,-0.075,-0.1,0,0,0,0,-5.126625e-06,0
-0.0125,-0.075,-0.1,0,0,0,0,-8.00849999999999e-06,0
-0.00625000000000001,-0.075,-0.1,0,0,0,0,-1.0890375e-05,0
0,-0.075,-0.1,0,0,0,0,-1.377225e-05,0
0.00625000000000001,-0.075,-0.1,0,0,0,0,-1.6654125e-05,0
0.0125,-0.075,-0.1,0,0,0,0,-1.9536e-05,0
0.01875,-0.075,-0.1,0,0,0,0,-2.2417875e-05,0
0.025,-0.075,-0.1,0,0,0,0,-2.529975e-05,0
0.03125,-0.075,-0.1,0,0,0,0,-2.8181625e-05,0
0.0375,-0.075,-0.1,0,0,0,0,-3.10635e-05,0
0.04375,-0.075,-0.1,0,0,0,0,-3.3945375e-05,0
0.05,-0.075,-0.1,0,0,0,0,-3.682725e-05,0
0.05625,-0.075,-0.1,0,0,0,0,-3.9709125e-05,0
0.0625,-0.075,-0.1,0,0,0,0,-4.2591e-05,0
0.06875,-0.075,-0.1,0,0,0,0,-4.5472875e-05,0
0.075,-0.075,-0.1,0,0,0,0,-4.835475e-05,0
0.08125,-0.075,-0.1,0,0,0,0,-5.1236625e-05,0
0.0875,-0.075,-0.1,0,0,0,0,-5.41185e-05,0
0.09375,-0.075,-0.1,0,0,0,0,-5.7000375e-05,0
-0.1,-0.06875,-0.1,0,0,0,0,3.29614375e-05,0
-0.09375,-0.06875,-0.1,0,0,0,0,3.012184375e-05,0
-0.0875,-0.06875,-0.1,0,0,0,0,2.728225e-05,0
-0.08125,-0.06875,-0.1,0,0,0,0,2.444265625e-05,0
-0.075,-0.06875,-0.1,0,0,0,0,2.16030625e-05,0
-0.06875,-0.06875,-0.1,0,0,0,0,1.876346875e-05,0
-0.0625,-0.06875,-0.1,0,0,0,0,1.5923875e-05,0
-0.05625,-0.06875,-0.1,0,0,0,0,1.308428125e-05,0
-0.05,-0.06875,-0.1,0,0,0,0,1.02446875e-05,0
-0.04375,-0.06875,-0.1,0,0,0,0,7.40509374999999e-06,0
-0.0375,-0.06875,-0.1,0,0,0,0,4.5655e-06,0
-0.03125,-0.06875,-0.1,0,0,0,0,1.72590625e-06,0
-0.025,-0.06875,-0.1,0,0,0,0,-1.11368750000001e-06,0
-0.01875,-0.06875,-0.1,0,0,0,0,-3.95328125e-06,0
-0.0125,-0.06875,-0.1,0,0,0,0,-6.792875e-06,0
-0.00625000000000001,-0.06875,-0.1,0,0,0,0,-9.63246875e-06,0
0,-0.06875,-0.1,0,0,0,0,-1.24720625e-05,0
0.00625000000000001,-0.06875,-0.1,0,0,0,0,-1.531165625e-05,0
0.0125,-0.06875,-0.1,0,0,0,0,-1.815125e-05,0
0.01875,-0.06875,-0.1,0,0,0,0,-2.099084375e-05,0
0.025,-0.06875,-0.1,0,0,0,0,-2.38304375e-05,0
0.03125,-0.06875,-0.1,0,0,0,0,-2.667003125e-05,0
0.0375,-0.06875,-0.1,0,0,0,0,-2.9509625e-05,0
0.04375,-0.06875,-0.1,0,0,0,0,-3.234921875e-05,0
0.05,-0.06875,-0.1,0,0,0,0,-3.51888125e-05,0
0.05625,-0.06875,-0.1,0,0,0,0,-3.802840625e-05,0
0.0625,-0.06875,-0.1,0,0,0,0,-4.0868e-05,0
0.06875,-0.06875,-0.1,0,0,0,0,-4.370759375e-05,0
